phase,year,plot,plot_num,plot_dir,rotation,corn,crop,variety,all_corn,yield_bush,yield_ton,treated,treatment,manure,lime,nit,p205,k20,stover,population,plant_date,plant_day,soil_sample,damage,notes
2,1916,5NB,5,NW,3,TRUE,C,NA,FALSE,27.8,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1916,5NC,5,NE,3,TRUE,C,NA,FALSE,27.8,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1916,5ND,5,NE,3,TRUE,C,NA,FALSE,27.8,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1916,5SA,5,SW,3,TRUE,C,NA,FALSE,37.6,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1916,5SB,5,SW,3,TRUE,C,NA,FALSE,37.6,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1916,5SC,5,SE,3,TRUE,C,NA,FALSE,43.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1916,5SD,5,SE,3,TRUE,C,NA,FALSE,43.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,3NA,3,NW,1,TRUE,CC,NA,FALSE,40,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,3NB,3,NW,1,TRUE,CC,NA,FALSE,40,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,3NC,3,NE,1,TRUE,CC,NA,FALSE,40,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,3ND,3,NE,1,TRUE,CC,NA,FALSE,40,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,3SA,3,SW,1,TRUE,CC,NA,FALSE,60.4,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,3SB,3,SW,1,TRUE,CC,NA,FALSE,60.4,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,3SC,3,SE,1,TRUE,CC,NA,FALSE,73.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,3SD,3,SE,1,TRUE,CC,NA,FALSE,73.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,4NA,4,NW,2,TRUE,C,NA,FALSE,48.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,4NB,4,NW,2,TRUE,C,NA,FALSE,48.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,4NC,4,NE,2,TRUE,C,NA,FALSE,48.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,4ND,4,NE,2,TRUE,C,NA,FALSE,48.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,4SA,4,SW,2,TRUE,C,NA,FALSE,77.6,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,4SB,4,SW,2,TRUE,C,NA,FALSE,77.6,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,4SC,4,SE,2,TRUE,C,NA,FALSE,85.2,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,4SD,4,SE,2,TRUE,C,NA,FALSE,85.2,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,5NA,5,NW,3,FALSE,O,NA,FALSE,68.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,5NB,5,NW,3,FALSE,O,NA,FALSE,68.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,5NC,5,NE,3,FALSE,O,NA,FALSE,68.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,5ND,5,NE,3,FALSE,O,NA,FALSE,68.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,5SA,5,SW,3,FALSE,O,NA,FALSE,82.5,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,5SB,5,SW,3,FALSE,O,NA,FALSE,82.5,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,5SC,5,SE,3,FALSE,O,NA,FALSE,91.2,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1917,5SD,5,SE,3,FALSE,O,NA,FALSE,91.2,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,3NA,3,NW,1,TRUE,CC,NA,FALSE,13.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,3NB,3,NW,1,TRUE,CC,NA,FALSE,13.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,3NC,3,NE,1,TRUE,CC,NA,FALSE,13.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,3ND,3,NE,1,TRUE,CC,NA,FALSE,13.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,3SA,3,SW,1,TRUE,CC,NA,FALSE,29.6,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,3SB,3,SW,1,TRUE,CC,NA,FALSE,29.6,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,3SC,3,SE,1,TRUE,CC,NA,FALSE,35.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,3SD,3,SE,1,TRUE,CC,NA,FALSE,35.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,4NA,4,NW,2,FALSE,O,NA,FALSE,27.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,4NB,4,NW,2,FALSE,O,NA,FALSE,27.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,4NC,4,NE,2,FALSE,O,NA,FALSE,27.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,4ND,4,NE,2,FALSE,O,NA,FALSE,27.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,4SA,4,SW,2,FALSE,O,NA,FALSE,53.1,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,4SB,4,SW,2,FALSE,O,NA,FALSE,53.1,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,4SC,4,SE,2,FALSE,O,NA,FALSE,65.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,4SD,4,SE,2,FALSE,O,NA,FALSE,65.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,5NA,5,NW,3,FALSE,H,NA,FALSE,NA,2.58,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,5NB,5,NW,3,FALSE,H,NA,FALSE,NA,2.58,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,5NC,5,NE,3,FALSE,H,NA,FALSE,NA,2.58,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,5ND,5,NE,3,FALSE,H,NA,FALSE,NA,2.58,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,5SA,5,SW,3,FALSE,H,NA,FALSE,NA,4.05,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,5SB,5,SW,3,FALSE,H,NA,FALSE,NA,4.05,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,5SC,5,SE,3,FALSE,H,NA,FALSE,NA,4.04,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1918,5SD,5,SE,3,FALSE,H,NA,FALSE,NA,4.04,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,3NA,3,NW,1,TRUE,CC,NA,TRUE,24,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,3NB,3,NW,1,TRUE,CC,NA,TRUE,24,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,3NC,3,NE,1,TRUE,CC,NA,TRUE,24,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,3ND,3,NE,1,TRUE,CC,NA,TRUE,24,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,3SA,3,SW,1,TRUE,CC,NA,TRUE,41.2,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,3SB,3,SW,1,TRUE,CC,NA,TRUE,41.2,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,3SC,3,SE,1,TRUE,CC,NA,TRUE,45.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,3SD,3,SE,1,TRUE,CC,NA,TRUE,45.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,4NA,4,NW,2,TRUE,C,NA,TRUE,30.8,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,4NB,4,NW,2,TRUE,C,NA,TRUE,30.8,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,4NC,4,NE,2,TRUE,C,NA,TRUE,30.8,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,4ND,4,NE,2,TRUE,C,NA,TRUE,30.8,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,4SA,4,SW,2,TRUE,C,NA,TRUE,65.6,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,4SB,4,SW,2,TRUE,C,NA,TRUE,65.6,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,4SC,4,SE,2,TRUE,C,NA,TRUE,66.8,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,4SD,4,SE,2,TRUE,C,NA,TRUE,66.8,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,5NA,5,NW,3,TRUE,C,NA,TRUE,52.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,5NB,5,NW,3,TRUE,C,NA,TRUE,52.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,5NC,5,NE,3,TRUE,C,NA,TRUE,52.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,5ND,5,NE,3,TRUE,C,NA,TRUE,52.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,5SA,5,SW,3,TRUE,C,NA,TRUE,69.2,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,5SB,5,SW,3,TRUE,C,NA,TRUE,69.2,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,5SC,5,SE,3,TRUE,C,NA,TRUE,72.4,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1919,5SD,5,SE,3,TRUE,C,NA,TRUE,72.4,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,3NA,3,NW,1,TRUE,CC,NA,FALSE,28.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,3NB,3,NW,1,TRUE,CC,NA,FALSE,28.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,3NC,3,NE,1,TRUE,CC,NA,FALSE,28.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,3ND,3,NE,1,TRUE,CC,NA,FALSE,28.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,3SA,3,SW,1,TRUE,CC,NA,FALSE,52,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,3SB,3,SW,1,TRUE,CC,NA,FALSE,52,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,3SC,3,SE,1,TRUE,CC,NA,FALSE,56.8,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,3SD,3,SE,1,TRUE,CC,NA,FALSE,56.8,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,4NA,4,NW,2,FALSE,O,NA,FALSE,37.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,4NB,4,NW,2,FALSE,O,NA,FALSE,37.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,4NC,4,NE,2,FALSE,O,NA,FALSE,37.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,4ND,4,NE,2,FALSE,O,NA,FALSE,37.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,4SA,4,SW,2,FALSE,O,NA,FALSE,48.1,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,4SB,4,SW,2,FALSE,O,NA,FALSE,48.1,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,4SC,4,SE,2,FALSE,O,NA,FALSE,55,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,4SD,4,SE,2,FALSE,O,NA,FALSE,55,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,5NA,5,NW,3,FALSE,O,NA,FALSE,52.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,5NB,5,NW,3,FALSE,O,NA,FALSE,52.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,5NC,5,NE,3,FALSE,O,NA,FALSE,52.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,5ND,5,NE,3,FALSE,O,NA,FALSE,52.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,5SA,5,SW,3,FALSE,O,NA,FALSE,73.8,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,5SB,5,SW,3,FALSE,O,NA,FALSE,73.8,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,5SC,5,SE,3,FALSE,O,NA,FALSE,65.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1920,5SD,5,SE,3,FALSE,O,NA,FALSE,65.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,3NA,3,NW,1,TRUE,CC,NA,FALSE,19.8,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,3NB,3,NW,1,TRUE,CC,NA,FALSE,19.8,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,3NC,3,NE,1,TRUE,CC,NA,FALSE,19.8,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,3ND,3,NE,1,TRUE,CC,NA,FALSE,19.8,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,3SA,3,SW,1,TRUE,CC,NA,FALSE,38.4,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,3SB,3,SW,1,TRUE,CC,NA,FALSE,38.4,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,3SC,3,SE,1,TRUE,CC,NA,FALSE,46,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,3SD,3,SE,1,TRUE,CC,NA,FALSE,46,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,4NA,4,NW,2,TRUE,C,NA,FALSE,30.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,4NB,4,NW,2,TRUE,C,NA,FALSE,30.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,4NC,4,NE,2,TRUE,C,NA,FALSE,30.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,4ND,4,NE,2,TRUE,C,NA,FALSE,30.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,4SA,4,SW,2,TRUE,C,NA,FALSE,68,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,4SB,4,SW,2,TRUE,C,NA,FALSE,68,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,4SC,4,SE,2,TRUE,C,NA,FALSE,68.8,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,4SD,4,SE,2,TRUE,C,NA,FALSE,68.8,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,5NA,5,NW,3,FALSE,H,NA,FALSE,NA,0.26,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,5NB,5,NW,3,FALSE,H,NA,FALSE,NA,0.26,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,5NC,5,NE,3,FALSE,H,NA,FALSE,NA,0.26,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,5ND,5,NE,3,FALSE,H,NA,FALSE,NA,0.26,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,5SA,5,SW,3,FALSE,H,NA,FALSE,NA,1.47,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,5SB,5,SW,3,FALSE,H,NA,FALSE,NA,1.47,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,5SC,5,SE,3,FALSE,H,NA,FALSE,NA,1.18,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1921,5SD,5,SE,3,FALSE,H,NA,FALSE,NA,1.18,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,3NA,3,NW,1,TRUE,CC,NA,FALSE,24.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,3NB,3,NW,1,TRUE,CC,NA,FALSE,24.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,3NC,3,NE,1,TRUE,CC,NA,FALSE,24.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,3ND,3,NE,1,TRUE,CC,NA,FALSE,24.6,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,3SA,3,SW,1,TRUE,CC,NA,FALSE,38.5,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,3SB,3,SW,1,TRUE,CC,NA,FALSE,38.5,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,3SC,3,SE,1,TRUE,CC,NA,FALSE,39.2,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,3SD,3,SE,1,TRUE,CC,NA,FALSE,39.2,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,4NA,4,NW,2,FALSE,O,NA,FALSE,39.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1922,4NB,4,NW,2,FALSE,O,NA,FALSE,39.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1922,4NC,4,NE,2,FALSE,O,NA,FALSE,39.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,4ND,4,NE,2,FALSE,O,NA,FALSE,39.4,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,4SA,4,SW,2,FALSE,O,NA,FALSE,56.3,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,4SB,4,SW,2,FALSE,O,NA,FALSE,56.3,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,4SC,4,SE,2,FALSE,O,NA,FALSE,55,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,4SD,4,SE,2,FALSE,O,NA,FALSE,55,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,5NA,5,NW,3,TRUE,C,NA,FALSE,49.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,5NB,5,NW,3,TRUE,C,NA,FALSE,49.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,5NC,5,NE,3,TRUE,C,NA,FALSE,49.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,5ND,5,NE,3,TRUE,C,NA,FALSE,49.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,5SA,5,SW,3,TRUE,C,NA,FALSE,67.3,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,5SB,5,SW,3,TRUE,C,NA,FALSE,67.3,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,5SC,5,SE,3,TRUE,C,NA,FALSE,73.2,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1922,5SD,5,SE,3,TRUE,C,NA,FALSE,73.2,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
2,1923,3NA,3,NW,1,TRUE,CC,NA,FALSE,15,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1923,3NB,3,NW,1,TRUE,CC,NA,FALSE,15,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1923,3NC,3,NE,1,TRUE,CC,NA,FALSE,15,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1923,3ND,3,NE,1,TRUE,CC,NA,FALSE,15,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1923,3SA,3,SW,1,TRUE,CC,NA,FALSE,32,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1923,3SB,3,SW,1,TRUE,CC,NA,FALSE,32,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1923,3SC,3,SE,1,TRUE,CC,NA,FALSE,30.8,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1923,3SD,3,SE,1,TRUE,CC,NA,FALSE,30.8,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1923,4NA,4,NW,2,TRUE,C,NA,FALSE,17.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1923,4NB,4,NW,2,TRUE,C,NA,FALSE,17.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1923,4NC,4,NE,2,TRUE,C,NA,FALSE,17.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1923,4ND,4,NE,2,TRUE,C,NA,FALSE,17.2,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
2,1923,4SA,4,SW,2,TRUE,C,NA,FALSE,50.4,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
