Customer_ID,Employee_ID,Street_ID,Order_Date,Delivery_Date,Order_ID,Order_Type,Product_ID,Quantity,Total_Retail_Price,CostPrice_Per_Unit,Discount
16,99999999,3940105865,17JUN2005,19JUN2005,1236128456,2,230100600016,2,$154.00,$38.60,
23,99999999,9260126679,22JUN2005,27JUN2005,1236183578,2,240500100026,2,$110.40,$24.50,
23,99999999,9260126679,22JUN2005,27JUN2005,1236183578,2,240500200007,3,$28.50,$4.55,
41,120131,1600101527,26JUN2005,26JUN2005,1236216065,1,240200100118,1,$175.50,$89.55,
92,121051,9260117676,08JUL2005,08JUL2005,1236349115,1,240200100221,4,$396.00,$49.60,
92,121051,9260117676,08JUL2005,08JUL2005,1236349115,1,240200200024,2,$250.80,$12.50,
111,120123,1600102072,11JUL2005,11JUL2005,1236369939,1,240100100365,1,$191.60,$87.40,
111,120123,1600102072,11JUL2005,11JUL2005,1236369939,1,240100400037,1,$231.00,$113.65,
70108,99999999,2600100046,22JUL2005,02AUG2005,1236483576,2,240200200071,4,$74.80,$10.00,
9,99999999,3940106659,10AUG2005,15AUG2005,1236673732,3,230100700008,3,"$1,542.60",$250.70,
9,99999999,3940106659,10AUG2005,15AUG2005,1236673732,3,230100700011,2,$550.20,$113.45,
70221,99999999,2600100019,12AUG2005,14AUG2005,1236694462,3,240200100056,2,$82.40,$19.90,
34,121027,9260111379,12AUG2005,12AUG2005,1236701935,1,210200300052,2,$43.80,$11.05,
183,120136,1600100760,21AUG2005,21AUG2005,1236783056,1,240300200058,2,$183.60,$41.70,
183,120136,1600100760,21AUG2005,21AUG2005,1236783056,1,240300300090,3,"$1,561.80",$237.05,
215,120170,1600102721,28AUG2005,28AUG2005,1236852196,1,240600100016,1,$55.30,$21.90,
3959,99999999,8010100151,03SEP2005,04SEP2005,1236923123,3,240100100031,1,$3.70,$1.30,
70165,99999999,2600100006,08SEP2005,18SEP2005,1236965430,3,240200100050,2,$27.00,$6.65,
79,99999999,9260101874,27SEP2005,08OCT2005,1237165927,3,240500100057,2,$76.80,$17.10,
111,120143,1600102072,03OCT2005,03OCT2005,1237218771,1,230100500072,1,$26.10,$11.90,
195,120124,1600101663,08OCT2005,08OCT2005,1237272696,1,240100400069,2,$186.60,$39.95,
195,120124,1600101663,08OCT2005,08OCT2005,1237272696,1,240100400142,2,$338.80,$84.85,
10,121043,9260129395,13OCT2005,13OCT2005,1237327705,1,220100100298,1,$52.90,$26.55,
10,121043,9260129395,13OCT2005,13OCT2005,1237327705,1,220100100617,1,$37.30,$18.75,
2618,99999999,8010100125,13OCT2005,18OCT2005,1237331045,3,240100100366,1,$16.30,$7.80,
41,120145,1600101527,18OCT2005,18OCT2005,1237370327,1,230100600031,1,$88.50,$42.45,
171,99999999,1600101555,26OCT2005,30OCT2005,1237450174,3,220100800001,2,$77.20,$18.35,
171,99999999,1600101555,26OCT2005,30OCT2005,1237450174,3,220101400349,1,$11.90,$4.80,
908,99999999,9050100023,28OCT2005,01NOV2005,1237478988,2,230100200004,1,$99.90,$50.05,
1100,99999999,9050100008,31OCT2005,02NOV2005,1237507462,2,230100400025,3,$51.00,$6.60,
1100,99999999,9050100008,31OCT2005,02NOV2005,1237507462,2,230100700009,1,$568.10,$289.95,
79,121081,9260101874,01NOV2005,01NOV2005,1237517484,1,240400300013,1,$54.30,$22.60,
65,99999999,3940100176,16NOV2005,22NOV2005,1237664026,3,230100200004,1,$99.90,$50.05,
10,99999999,9260129395,16NOV2005,21NOV2005,1237670443,2,240800200034,1,$74.80,$34.00,
53,120190,1600103258,19NOV2005,19NOV2005,1237695520,1,220200100129,3,$240.00,$39.45,
10,99999999,9260129395,24NOV2005,29NOV2005,1237751376,2,240100400043,1,$279.30,$138.10,
56,121027,9260111871,28NOV2005,28NOV2005,1237789102,1,210200300007,1,$50.40,$25.30,
9,99999999,3940106659,02DEC2005,07DEC2005,1237825036,3,240400300039,2,$39.20,$7.90,
5,121041,9260114570,08DEC2005,08DEC2005,1237890730,1,220101400265,2,$74.20,$16.55,
5,121041,9260114570,08DEC2005,08DEC2005,1237890730,1,220101400387,4,$50.40,$5.85,
29,99999999,1600103020,09DEC2005,14DEC2005,1237894107,2,220100700027,2,$119.00,$29.85,
70187,99999999,2600100035,09DEC2005,14DEC2005,1237894966,2,240200100050,2,$19.98,$6.65,30%
23,99999999,9260126679,12DEC2005,17DEC2005,1237928021,2,240800100074,3,$949.80,$126.70,
23,99999999,9260126679,12DEC2005,17DEC2005,1237928021,2,240800200037,3,$164.40,$23.75,
41,120158,1600101527,17DEC2005,17DEC2005,1237974997,1,240400300013,3,$162.90,$22.60,
36,99999999,9260128237,18DEC2005,21DEC2005,1237989406,3,230100100018,2,$318.20,$67.40,
46966,99999999,2600100011,21DEC2005,22DEC2005,1238013821,3,240200200026,3,$312.00,$41.65,
9,99999999,3940106659,25DEC2005,30DEC2005,1238053337,3,230100700008,1,$514.20,$250.70,
41,99999999,1600101527,06JAN2006,10JAN2006,1238161695,2,240100100477,2,$17.00,$3.30,
63,121064,9260125492,06JAN2006,06JAN2006,1238168538,1,230100200073,1,$46.90,$20.20,
10,121106,9260129395,14JAN2006,14JAN2006,1238231237,1,240700200021,1,$19.60,$10.55,
88,121039,9260100179,17JAN2006,17JAN2006,1238255107,1,220100100581,1,$38.70,$19.45,
215,120127,1600102721,20JAN2006,20JAN2006,1238273927,1,220100700022,3,$170.70,$24.10,
70210,99999999,2600100015,24JAN2006,25JAN2006,1238305578,3,240200100246,1,$16.20,$7.90,
52,121025,9260116235,25JAN2006,25JAN2006,1238319276,1,240100100305,1,$8.90,$4.10,
89,121106,9260116551,25JAN2006,25JAN2006,1238319281,1,240700100007,1,$22.85,$9.30,
111,120127,1600102072,30JAN2006,30JAN2006,1238353296,1,220101300001,2,$67.20,$14.95,
111,120127,1600102072,30JAN2006,30JAN2006,1238353296,1,220101400138,3,$140.10,$23.45,
31,121044,9260128428,31JAN2006,31JAN2006,1238367238,1,220100800001,1,$38.60,$18.35,
19,99999999,3940106547,01FEB2006,06FEB2006,1238370259,3,230100600028,1,$96.70,$48.45,
41,120151,1600101527,02FEB2006,02FEB2006,1238377562,1,230100600016,2,$154.00,$38.60,
10,121073,9260129395,03FEB2006,03FEB2006,1238393448,1,230100500094,1,$86.60,$34.10,
19,99999999,3940106547,08FEB2006,13FEB2006,1238426415,3,230100700011,1,$283.30,$116.85,
52,121042,9260116235,09FEB2006,09FEB2006,1238440880,1,220100100530,1,$52.20,$26.20,
50,99999999,3940105781,14FEB2006,15FEB2006,1238474357,2,230100700011,2,$566.60,$116.85,
71,121054,9260124130,18FEB2006,18FEB2006,1238510159,1,240300200009,1,$48.70,$18.15,
71,121054,9260124130,18FEB2006,18FEB2006,1238510159,1,240300300024,1,$54.10,$23.00,
19,99999999,3940106547,24FEB2006,01MAR2006,1238553101,3,240400200091,1,$217.00,$90.40,
88,121033,9260100179,02MAR2006,02MAR2006,1238605995,1,210201100004,1,$47.90,$20.90,
88,121023,9260100179,06MAR2006,06MAR2006,1238637449,1,240100400151,1,$419.00,$209.45,
12,121069,9260103713,07MAR2006,07MAR2006,1238646479,1,230100200043,1,$56.70,$27.25,
90,121072,9260111614,07MAR2006,07MAR2006,1238646484,1,230100300013,1,$24.80,$5.00,
53,120121,1600103258,11MAR2006,11MAR2006,1238674844,1,240100100508,1,$48.30,$19.25,
12,121051,9260103713,11MAR2006,11MAR2006,1238678581,1,240200100181,1,$109.30,$56.60,
12,121051,9260103713,11MAR2006,11MAR2006,1238678581,1,240200200080,2,$187.60,$9.40,
10,121044,9260129395,12MAR2006,12MAR2006,1238686430,1,220101400201,1,$40.60,$18.05,
2806,99999999,8010100089,13MAR2006,17MAR2006,1238696385,2,240100100312,2,$36.20,$7.70,
53,120127,1600103258,16MAR2006,16MAR2006,1238712056,1,220100100185,1,$97.60,$48.90,
53,120127,1600103258,16MAR2006,16MAR2006,1238712056,1,220100700002,1,$186.80,$89.10,
195,120177,1600101663,19MAR2006,19MAR2006,1238735750,1,240700400020,2,$155.60,$40.50,
928,99999999,9050100016,26MAR2006,30MAR2006,1238797437,2,230100100063,2,$767.80,$176.05,
52,121024,9260116235,27MAR2006,27MAR2006,1238805678,1,240100100714,1,$92.80,$39.85,
52,121024,9260116235,27MAR2006,27MAR2006,1238805678,1,240100400006,1,$229.10,$113.25,
89,121039,9260116551,27MAR2006,27MAR2006,1238805703,1,220101400285,1,$59.40,$27.05,
14703,99999999,4750100002,28MAR2006,31MAR2006,1238812262,2,220100100309,1,$96.30,$48.25,
14703,99999999,4750100002,28MAR2006,31MAR2006,1238812262,2,220101400373,1,$51.80,$23.65,
88,121056,9260100179,01APR2006,01APR2006,1238846184,1,220200100035,1,$62.60,$31.40,
70187,99999999,2600100035,03APR2006,08APR2006,1238856867,2,220101000002,1,$17.70,$8.00,
39,121105,9260123099,04APR2006,04APR2006,1238870441,1,240700200007,1,$5.10,$2.20,
3959,99999999,8010100151,04APR2006,06APR2006,1238872273,3,240100100434,1,$16.40,$8.05,
89,121042,9260116551,09APR2006,09APR2006,1238910092,1,220100100309,2,$192.60,$48.25,
89,121042,9260116551,09APR2006,09APR2006,1238910092,1,220101400363,2,$78.00,$16.95,
215,120172,1600102721,12APR2006,12APR2006,1238928257,1,240600100181,1,$37.40,$16.30,
29,99999999,1600103020,17APR2006,21APR2006,1238968334,2,220100100025,1,$17.40,$8.80,
29,99999999,1600103020,19APR2006,23APR2006,1238985782,2,240100100703,1,$79.90,$34.30,
19,99999999,3940106547,21APR2006,26APR2006,1239003827,3,230100600016,1,$77.00,$38.60,
70221,99999999,2600100019,23APR2006,25APR2006,1239018454,3,240200100073,1,$22.30,$12.60,
70221,99999999,2600100019,23APR2006,25APR2006,1239018454,3,240200200068,1,$313.80,$159.15,
12,121030,9260103713,27APR2006,27APR2006,1239057268,1,210200500006,2,$48.00,$11.95,
29,99999999,1600103020,12MAY2006,16MAY2006,1239172417,2,240100100148,2,$51.60,$10.95,
39,99999999,9260123099,12MAY2006,17MAY2006,1239179935,2,240700300002,1,$21.99,$7.25,
52,121040,9260116235,14MAY2006,14MAY2006,1239194032,1,220100100192,1,$27.40,$13.80,
90,121020,9260111614,15MAY2006,15MAY2006,1239201604,1,240100400129,3,$712.20,$111.00,
29,99999999,1600103020,18MAY2006,22MAY2006,1239220388,2,240100100184,1,$190.40,$88.80,
20,99999999,9260118934,18MAY2006,24MAY2006,1239226632,3,220200100190,3,$190.50,$29.95,
63,121087,9260125492,21MAY2006,21MAY2006,1239248786,1,240500100015,3,$174.30,$25.80,
63,121087,9260125492,21MAY2006,21MAY2006,1239248786,1,240500200093,1,$41.70,$19.75,
41,120152,1600101527,23MAY2006,23MAY2006,1239258470,1,240400200003,1,$6.20,$3.00,
53,120143,1600103258,24MAY2006,24MAY2006,1239266107,1,230100600038,1,$112.50,$54.95,
45,121075,9260104847,29MAY2006,29MAY2006,1239312711,1,230100600016,3,$231.00,$38.60,
45,121075,9260104847,29MAY2006,29MAY2006,1239312711,1,230100700011,3,$849.90,$116.85,
1100,99999999,9050100008,30MAY2006,01JUN2006,1239320891,2,230100200006,3,$279.30,$46.65,
52,121037,9260116235,02JUN2006,02JUN2006,1239346133,1,220100100273,3,$116.40,$19.50,
52,121037,9260116235,02JUN2006,02JUN2006,1239346133,1,220100300042,1,$208.60,$84.35,
183,120143,1600100760,04JUN2006,04JUN2006,1239353855,1,230100500066,1,$12.70,$6.10,
89,121105,9260116551,05JUN2006,05JUN2006,1239368476,1,240700100012,3,$65.97,$9.10,
52,121105,9260116235,10JUN2006,10JUN2006,1239408849,1,240700100017,2,$53.20,$11.40,
29,99999999,1600103020,11JUN2006,15JUN2006,1239410348,2,220100800071,1,$32.80,$15.70,
88,121036,9260100179,11JUN2006,11JUN2006,1239416627,1,220100800040,2,$248.20,$59.05,
195,120127,1600101663,12JUN2006,12JUN2006,1239418524,1,220100100536,2,$408.80,$102.30,
41,99999999,1600101527,15JUN2006,19JUN2006,1239442095,2,210201000198,2,$120.20,$26.80,
17023,99999999,2600100021,22JUN2006,27JUN2006,1239498112,3,240200200044,2,$97.80,$19.60,
90,121040,9260111614,27JUN2006,27JUN2006,1239543223,1,220100100635,2,$172.80,$43.30,
90,121040,9260111614,27JUN2006,27JUN2006,1239543223,1,220101300012,2,$38.60,$8.75,
45,121127,9260104847,06JUL2006,06JUL2006,1239615368,1,240800200002,1,$178.88,$71.55,
88,121040,9260100179,16JUL2006,16JUL2006,1239693951,1,220100900035,2,$83.60,$19.45,
16,99999999,3940105865,19JUL2006,20JUL2006,1239713046,2,230100500058,4,$66.80,$7.25,
16,99999999,3940105865,19JUL2006,20JUL2006,1239713046,2,230100500082,2,$252.20,$58.60,
16,99999999,3940105865,19JUL2006,20JUL2006,1239713046,2,230100600031,2,$177.00,$42.45,
71,121073,9260124130,21JUL2006,21JUL2006,1239735632,1,230100700009,2,"$1,136.20",$289.95,
13,99999999,3940105189,23JUL2006,28JUL2006,1239744161,2,240400200003,1,$6.20,$3.00,
13,99999999,3940105189,23JUL2006,28JUL2006,1239744161,2,240400300035,2,$38.20,$7.70,
60,121036,9260101262,25JUL2006,25JUL2006,1239765451,1,220101400004,2,$211.40,$48.15,
60,121036,9260101262,25JUL2006,25JUL2006,1239765451,1,220101400148,2,$21.00,$4.75,
65,99999999,3940100176,28JUL2006,03AUG2006,1239785436,3,230100600031,4,$354.00,$42.45,
1684,99999999,9050100008,01AUG2006,04AUG2006,1239821232,2,230100500013,2,$18.80,$4.75,
54655,99999999,2600100013,02AUG2006,05AUG2006,1239823829,2,240200200081,2,$214.60,$10.75,
12,121090,9260103713,03AUG2006,03AUG2006,1239836937,1,240500100043,2,$52.40,$8.85,
12,121042,9260103713,08AUG2006,08AUG2006,1239874523,1,220101400047,2,$48.40,$11.10,
16,99999999,3940105865,16AUG2006,17AUG2006,1239932984,2,220200200079,2,$285.80,$64.85,
16,99999999,3940105865,16AUG2006,17AUG2006,1239932984,2,220200300129,5,$406.00,$37.05,
52,120732,9260116235,19AUG2006,19AUG2006,1239962634,1,230100500080,2,$50.00,$12.20,
53,99999999,1600103258,21AUG2006,23AUG2006,1239972644,2,220101400237,1,$102.90,$46.90,
90,121060,9260111614,23AUG2006,23AUG2006,1239994933,1,220200300082,3,$213.00,$32.30,
71,99999999,9260124130,30AUG2006,05SEP2006,1240051245,3,230100100028,1,$250.90,$104.20,
71,99999999,9260124130,30AUG2006,05SEP2006,1240051245,3,230100200022,3,$359.10,$56.90,
60,121066,9260101262,31AUG2006,31AUG2006,1240060066,1,230100100062,1,$141.70,$61.00,
544,99999999,9050100008,10SEP2006,11SEP2006,1240137702,2,230100300023,1,$36.00,$15.00,
70165,99999999,2600100006,15SEP2006,16SEP2006,1240173354,3,240200100225,2,$306.20,$77.85,
29,99999999,1600103020,17SEP2006,21SEP2006,1240187143,2,240100400100,1,$154.60,$116.60,
10,121039,9260129395,18SEP2006,18SEP2006,1240201886,1,220101400339,1,$32.30,$14.75,
52,121051,9260116235,28SEP2006,28SEP2006,1240283215,1,240200100118,1,$175.50,$89.55,
52,121051,9260116235,28SEP2006,28SEP2006,1240283215,1,240200100164,2,$112.20,$28.15,
52,121051,9260116235,28SEP2006,28SEP2006,1240283215,1,240200100227,2,$323.80,$75.90,
90,121071,9260111614,01OCT2006,01OCT2006,1240306942,1,230100500056,1,$8.00,$3.50,
90,121071,9260111614,01OCT2006,01OCT2006,1240306942,1,230100600018,1,$64.20,$32.20,
908,99999999,9050100023,02OCT2006,06OCT2006,1240314947,2,230100600028,1,$96.70,$48.45,
17,121074,9260123306,02OCT2006,02OCT2006,1240314956,1,230100500094,1,$86.60,$34.10,
10,121063,9260129395,07OCT2006,07OCT2006,1240355393,1,230100600022,1,$84.10,$42.15,
63,120733,9260125492,10OCT2006,10OCT2006,1240379679,1,230100200004,1,$99.90,$50.05,
63,120733,9260125492,10OCT2006,10OCT2006,1240379679,1,230100500077,1,$173.00,$72.75,
89,121140,9260116551,11OCT2006,11OCT2006,1240387741,1,240800200020,1,$187.20,$85.15,
183,120153,1600100760,17OCT2006,17OCT2006,1240430921,1,240400200093,1,$155.80,$64.95,
29,99999999,1600103020,19OCT2006,23OCT2006,1240446608,2,220100100553,1,$35.00,$17.60,
29,99999999,1600103020,19OCT2006,23OCT2006,1240446608,2,220100700046,2,$305.80,$72.90,
50,99999999,3940105781,19OCT2006,20OCT2006,1240447572,2,230100200056,1,$270.00,$125.65,
10,121036,9260129395,20OCT2006,20OCT2006,1240461993,1,220100300020,1,$11.30,$4.55,
10,121036,9260129395,20OCT2006,20OCT2006,1240461993,1,220100800009,1,$52.50,$24.95,
10,121036,9260129395,20OCT2006,20OCT2006,1240461993,1,220101400276,1,$68.40,$31.20,
29,99999999,1600103020,24OCT2006,28OCT2006,1240485814,2,220101400290,1,$74.80,$34.10,
63,121033,9260125492,26OCT2006,26OCT2006,1240509842,1,210200500007,1,$39.40,$17.80,
50,99999999,3940105781,27OCT2006,28OCT2006,1240512744,2,240300100046,2,$28.80,$7.05,
89,121061,9260116551,31OCT2006,31OCT2006,1240549230,1,220200100012,1,$58.70,$28.25,
19,99999999,3940106547,03NOV2006,08NOV2006,1240568966,3,220200100226,1,$133.20,$66.70,
215,120192,1600102721,05NOV2006,05NOV2006,1240581932,1,210201000199,3,$124.20,$18.85,
2788,99999999,9050100001,05NOV2006,07NOV2006,1240588370,2,230100500082,1,$126.10,$58.60,
16,99999999,3940105865,07NOV2006,08NOV2006,1240599396,2,230100700002,1,$220.00,$135.00,
16,99999999,3940105865,07NOV2006,08NOV2006,1240599396,2,230100700004,1,$360.00,$199.00,
63,121071,9260125492,07NOV2006,07NOV2006,1240604971,1,230100600030,1,$86.30,$41.40,
20,121069,9260118934,08NOV2006,08NOV2006,1240613362,1,230100100017,1,$175.30,$74.95,
88,121086,9260100179,18NOV2006,18NOV2006,1240692950,1,240500100039,1,$34.50,$15.40,
544,99999999,9050100008,29NOV2006,30NOV2006,1240782710,2,230100500066,1,$12.70,$6.10,
544,99999999,9050100008,29NOV2006,30NOV2006,1240782710,2,230100600005,1,$129.80,$63.20,
544,99999999,9050100008,08DEC2006,09DEC2006,1240856801,2,230100600028,2,$193.40,$48.45,
544,99999999,9050100008,08DEC2006,09DEC2006,1240856801,2,230100600039,1,$124.70,$59.65,
1100,99999999,9050100008,10DEC2006,12DEC2006,1240870047,2,230100100015,2,$213.80,$45.50,
52,121030,9260116235,12DEC2006,12DEC2006,1240886449,1,210200200023,1,$19.80,$8.25,
52,121044,9260116235,14DEC2006,14DEC2006,1240903120,1,220100100592,2,$62.20,$15.65,
52,121044,9260116235,14DEC2006,14DEC2006,1240903120,1,220100100629,4,$213.20,$26.75,
16,99999999,3940105865,22DEC2006,23DEC2006,1240961599,2,230100200025,4,"$1,103.60",$125.25,
16,99999999,3940105865,22DEC2006,23DEC2006,1240961599,2,230100600015,1,$78.20,$39.20,
24,99999999,9260115784,02JAN2007,05JAN2007,1241054779,3,240800200021,2,$195.60,$42.45,
89,121135,9260116551,03JAN2007,04JAN2007,1241063739,1,240800200035,6,$160.80,$12.15,
171,120134,1600101555,04JAN2007,04JAN2007,1241066216,1,240200100225,2,$306.20,$77.85,
53,99999999,1600103258,06JAN2007,09JAN2007,1241086052,3,210200500002,3,$37.80,$5.70,
53,120131,1600103258,13JAN2007,13JAN2007,1241147641,1,240200200091,2,$362.60,$72.60,
171,120136,1600101555,23JAN2007,30JAN2007,1241235281,1,240300100001,1,$72.60,$36.25,
111,120164,1600102072,24JAN2007,24JAN2007,1241244297,1,240500100041,2,$258.20,$51.70,
111,120164,1600102072,24JAN2007,24JAN2007,1241244297,1,240500200042,2,$81.20,$19.35,
111,120164,1600102072,24JAN2007,24JAN2007,1241244297,1,240500200101,3,$358.20,$49.75,
3959,99999999,8010100151,25JAN2007,26JAN2007,1241263172,3,240100400004,1,$102.40,$51.15,
3959,99999999,8010100151,25JAN2007,26JAN2007,1241263172,3,240100400062,1,$113.20,$54.00,
27,99999999,9260105670,28JAN2007,02FEB2007,1241286432,3,240800200009,2,$174.40,$34.90,
2806,99999999,8010100089,29JAN2007,08FEB2007,1241298131,2,240100400058,1,$37.40,$29.65,
12,121043,9260103713,05FEB2007,05FEB2007,1241359997,1,220100100105,1,$117.60,$58.90,
171,120124,1600101555,07FEB2007,07FEB2007,1241371145,1,240100400046,2,$656.60,$165.95,
171,120124,1600101555,07FEB2007,07FEB2007,1241371145,1,240100400085,2,$129.00,$30.95,
41,120131,1600101527,09FEB2007,09FEB2007,1241390440,1,240200100046,2,$36.20,$9.15,
18,121042,9260112361,16FEB2007,17FEB2007,1241461856,1,220100100523,1,$29.40,$14.80,
171,120127,1600101555,28FEB2007,28FEB2007,1241561055,1,220101400088,5,$192.00,$17.50,
24,99999999,9260115784,06MAR2007,09MAR2007,1241623505,3,240700400017,1,$46.90,$21.95,
70100,99999999,2600100015,09MAR2007,13MAR2007,1241645664,2,240200200020,1,$150.10,$14.00,
27,99999999,9260105670,09MAR2007,14MAR2007,1241652707,3,240700400017,3,$140.70,$21.95,
10,121040,9260129395,13MAR2007,19MAR2007,1241686210,1,220100100235,1,$32.60,$16.40,
92,121106,9260117676,16MAR2007,16MAR2007,1241715610,1,240700200019,1,$16.90,$8.60,
31,121025,9260128428,18MAR2007,18MAR2007,1241731828,1,240100100410,1,$22.70,$10.40,
31,121025,9260128428,18MAR2007,18MAR2007,1241731828,1,240100100665,1,$41.50,$17.25,
17023,99999999,2600100021,25MAR2007,30MAR2007,1241789227,3,240200100211,1,$121.00,$60.65,
56,121051,9260111871,05APR2007,09APR2007,1241895594,1,240200100034,2,$24.40,$4.45,
56,121051,9260111871,05APR2007,09APR2007,1241895594,1,240200100050,1,$13.50,$6.65,
46966,99999999,2600100011,07APR2007,08APR2007,1241909303,3,240200200081,1,$107.30,$10.75,
27,99999999,9260105670,09APR2007,14APR2007,1241930625,3,220200100012,1,$58.70,$28.25,
27,99999999,9260105670,09APR2007,14APR2007,1241930625,3,220200100171,1,$56.30,$31.05,
27,99999999,9260105670,09APR2007,14APR2007,1241930625,3,220200200014,1,$90.00,$40.90,
171,120152,1600101555,15APR2007,15APR2007,1241977403,1,240400300035,1,$19.10,$7.70,
10,121040,9260129395,18APR2007,18APR2007,1242012259,1,220100300037,2,$231.60,$48.70,
10,121040,9260129395,18APR2007,18APR2007,1242012259,1,220101400032,2,$19.20,$4.85,
45,121040,9260104847,18APR2007,18APR2007,1242012269,1,220100300019,4,$142.40,$16.70,
45,121040,9260104847,18APR2007,18APR2007,1242012269,1,220101400216,3,$73.80,$11.30,
183,120132,1600100760,21APR2007,21APR2007,1242035131,1,240200200061,1,$147.10,$58.85,
31,99999999,9260128428,25APR2007,29APR2007,1242076538,3,220200200022,1,$57.30,$33.90,
92,121086,9260117676,01MAY2007,01MAY2007,1242130888,1,240500100017,3,$160.50,$23.75,
5,99999999,9260114570,02MAY2007,07MAY2007,1242140006,3,240100100159,1,$31.40,$13.90,
90,99999999,9260111614,02MAY2007,04MAY2007,1242140009,2,240100100434,1,$16.40,$8.05,
90,99999999,9260111614,02MAY2007,04MAY2007,1242140009,2,240100400128,1,$192.40,$89.90,
90,121032,9260111614,03MAY2007,03MAY2007,1242149082,1,210200300006,1,$14.30,$7.70,
90,121032,9260111614,03MAY2007,03MAY2007,1242149082,1,210200900033,4,$56.80,$6.45,
5,99999999,9260114570,04MAY2007,09MAY2007,1242159212,3,230100200029,2,$446.60,$101.65,
2550,99999999,8010100009,04MAY2007,09MAY2007,1242161468,3,240100100232,3,$9.60,$1.30,
2550,99999999,8010100009,04MAY2007,09MAY2007,1242161468,3,240100400080,1,$222.00,$110.95,
46966,99999999,2600100011,05MAY2007,06MAY2007,1242162201,3,240200100053,2,$174.40,$44.95,
1033,99999999,9050100001,06MAY2007,10MAY2007,1242173926,3,230100600026,3,$355.80,$59.40,
41,120136,1600101527,08MAY2007,08MAY2007,1242185055,1,240300100049,1,$19.90,$8.90,
70079,99999999,2600100039,11MAY2007,14MAY2007,1242214574,3,240200100230,2,$29.40,$6.65,
171,120127,1600101555,13MAY2007,13MAY2007,1242229985,1,220100100189,2,$189.40,$47.45,
70187,99999999,2600100035,16MAY2007,21MAY2007,1242259863,2,240200100157,2,$706.20,$196.15,
10,121105,9260129395,16MAY2007,16MAY2007,1242265757,1,240700100004,3,$79.80,$13.75,
27,99999999,9260105670,05JUN2007,10JUN2007,1242449327,3,240100100679,2,$91.60,$19.50,
10,121071,9260129395,06JUN2007,06JUN2007,1242458099,1,230100400007,1,$12.20,$4.90,
34,99999999,9260111379,07JUN2007,13JUN2007,1242467585,3,240100100690,2,$403.00,$86.10,
34,99999999,9260111379,07JUN2007,13JUN2007,1242467585,3,240100100737,5,$239.50,$20.65,
31,99999999,9260128428,08JUN2007,12JUN2007,1242477751,3,220200200036,2,$120.40,$27.40,
31,99999999,9260128428,08JUN2007,12JUN2007,1242477751,3,220200200077,2,$277.60,$63.15,
5,121056,9260114570,10JUN2007,10JUN2007,1242493791,1,220200100009,2,$126.80,$30.50,
31,121067,9260128428,11JUN2007,11JUN2007,1242502670,1,230100500056,2,$16.00,$3.50,
31,121067,9260128428,11JUN2007,11JUN2007,1242502670,1,230100500087,2,$195.00,$40.55,
17023,99999999,2600100021,13JUN2007,18JUN2007,1242515373,3,240200100057,4,$168.00,$20.25,
70165,99999999,2600100006,15JUN2007,22JUN2007,1242534503,3,240200100118,4,$702.00,$89.55,
89,99999999,9260116551,17JUN2007,21JUN2007,1242557584,2,240500200083,2,$134.60,$28.00,
171,120130,1600101555,18JUN2007,18JUN2007,1242559569,1,220100700023,1,$73.99,$44.25,30%
2806,99999999,8010100089,18JUN2007,22JUN2007,1242568696,2,240100100029,2,$239.00,$51.70,
2806,99999999,8010100089,18JUN2007,22JUN2007,1242568696,2,240100400098,3,$755.40,$125.85,
70100,99999999,2600100015,20JUN2007,24JUN2007,1242578860,2,240200100173,4,"$1,937.20",$247.70,
12,121037,9260103713,23JUN2007,23JUN2007,1242610991,1,220101400047,2,$48.40,$11.10,
45,121109,9260104847,27JUN2007,27JUN2007,1242647539,1,240700200009,2,$56.00,$11.35,
90,121037,9260111614,28JUN2007,28JUN2007,1242657273,1,220100100410,3,$33.60,$5.70,
90,99999999,9260111614,02JUL2007,04JUL2007,1242691897,2,240500100062,2,$110.20,$24.05,
10,121107,9260129395,07JUL2007,07JUL2007,1242736731,1,240700200010,3,$80.70,$10.30,
24,99999999,9260115784,11JUL2007,14JUL2007,1242773202,3,240600100185,2,$70.20,$15.60,
27,99999999,9260105670,12JUL2007,17JUL2007,1242782701,3,240500200081,3,$403.50,$56.05,
10,121105,9260129395,17JUL2007,17JUL2007,1242827683,1,240700300002,1,$21.99,$7.25,
10,121027,9260129395,18JUL2007,18JUL2007,1242836878,1,210201000067,2,$60.60,$13.50,
41,120195,1600101527,19JUL2007,19JUL2007,1242838815,1,210200500007,1,$39.40,$17.80,
41,120195,1600101527,19JUL2007,19JUL2007,1242838815,1,210200600056,1,$50.40,$22.75,
2806,99999999,8010100089,19JUL2007,23JUL2007,1242848557,2,240100100312,3,$54.30,$7.70,
70165,99999999,2600100006,28JUL2007,29JUL2007,1242923327,3,240200100081,2,$16.60,$3.65,
171,120124,1600101555,30JUL2007,30JUL2007,1242938120,1,240100200004,1,$35.20,$14.80,
65,99999999,3940100176,03AUG2007,07AUG2007,1242977743,2,240400200012,2,$351.40,$75.95,
2806,99999999,8010100089,06AUG2007,10AUG2007,1243012144,2,240100100615,2,$25.80,$5.45,
2806,99999999,8010100089,06AUG2007,10AUG2007,1243012144,2,240100400083,2,$219.00,$54.70,
10,120733,9260129395,08AUG2007,08AUG2007,1243026971,1,230100500082,2,$252.20,$58.60,
